Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
405721,2022-07-16,13:24:01,14:31:37,01:07:36,5,Pieter,Amsterdam,Tree,4.82201883392738,52.3464558060193
405931,2022-07-18,21:43:05,22:06:56,00:23:51,2,Willem,Amsterdam,Tree,4.90273997528949,52.3554779365882
406257,2022-07-22,13:07:26,16:28:44,03:21:18,5,Willem,Amsterdam,Tree,4.92643725134183,52.3492631645113
406703,2022-07-28,07:39:15,09:15:08,01:35:53,2,Osdorp,Amsterdam,Tree,4.80208602133607,52.3644963153499
406734,2022-07-28,16:36:42,17:28:28,00:51:46,2,Anton,Amsterdam,Building,4.96048440256114,52.3006771619575
406871,2022-07-30,18:16:00,22:54:50,04:38:50,2,Amstelveen,Amstelveen,Building,4.86023915756299,52.3040389061213
406871,2022-07-30,18:16:00,22:54:50,04:38:50,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.86023915756299,52.3040389061213
406928,2022-07-31,14:05:41,15:29:42,01:24:01,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87776842688296,52.3621318845968
406928,2022-07-31,14:05:41,15:29:42,01:24:01,2,Dirk,Amsterdam,Tree,4.87776842688296,52.3621318845968
406939,2022-07-31,17:26:14,17:45:35,00:19:21,2,Hendrik,Amsterdam,Building,4.87779571676876,52.3763775449933
407010,2022-08-01,15:51:23,16:40:49,00:49:26,2,Diemen,Diemen,Tree,4.96564361367734,52.3363681046089
407105,2022-08-02,19:38:49,20:19:50,00:41:01,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.82453222709921,52.358888905567
407280,2022-08-04,20:40:30,20:49:03,00:08:33,5,Aalsmeer,Aalsmeer,Tree,4.74225988768952,52.2289348998948
407340,2022-08-05,20:34:34,21:31:55,00:57:21,2,Diemen,Diemen,Building,4.98062860423189,52.3502975653841
407503,2022-08-08,17:24:33,18:00:27,00:35:54,2,Osdorp,Amsterdam,Tree,4.79599472164106,52.3577611583808
407775,2022-08-12,13:55:30,16:10:09,02:14:39,2,Pieter,Amsterdam,Building,4.85240598846853,52.3445567912462
407775,2022-08-12,13:55:30,16:10:09,02:14:39,2,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.85240598846853,52.3445567912462
407790,2022-08-12,16:49:43,18:06:48,01:17:05,2,Anton,Amsterdam,Tree,4.98739817873407,52.3189444695801
407864,2022-08-13,14:50:03,15:23:22,00:33:19,2,Nico,Amsterdam,Tree,4.90162565371781,52.3728016936871
408032,2022-08-15,16:42:34,18:44:30,02:01:56,2,IJsbrand,Amsterdam,Tree,4.92015942222022,52.4102649081172
408141,2022-08-17,02:34:29,04:39:52,02:05:23,2,Amstelveen,Amstelveen,Tree,4.85507256341554,52.2947133364514
408447,2022-08-21,16:08:52,17:39:07,01:30:15,2,Willem,Amsterdam,Tree,4.93009489797012,52.3432555636677
408792,2022-08-25,23:06:36,01:25:59,02:19:23,5,Nico,Amsterdam,Tree,4.923289157158,52.3682149501901
409073,2022-08-29,18:37:20,19:13:26,00:36:06,2,Willem,Amsterdam,Tree,4.9124336915503,52.3329849262985
409077,2022-08-29,19:46:23,20:13:15,00:26:52,2,Hendrik,Amsterdam,Building,4.87164692048753,52.3696730561632
409121,2022-08-30,13:47:04,16:14:51,02:27:47,5,Willem,Amsterdam,Tree,4.90210634077821,52.3328711381324
409455,2022-09-03,19:49:48,20:47:07,00:57:19,2,Willem,Amsterdam,Building,4.90247316021365,52.3516840189224
409915,2022-09-09,13:25:25,13:30:02,00:04:37,5,Dirk,Amsterdam,Unknown,4.87354870041942,52.3449200750988
409916,2022-09-09,13:56:04,14:44:36,00:48:32,2,Hendrik,Amsterdam,Tree,4.85028610281987,52.3717980857406
410122,2022-09-12,20:16:49,20:56:03,00:39:14,1,Nico,Amsterdam,Building,4.922004387885,52.3661157746054
410423,2022-09-16,15:41:52,17:45:48,02:03:56,2,IJsbrand,Amsterdam,Building,4.88578899026279,52.418860414928
410423,2022-09-16,15:41:52,17:45:48,02:03:56,2,IJsbrand,Amsterdam,"Fence, Road signs, Scaffolding",4.88578899026279,52.418860414928
410427,2022-09-16,16:23:41,17:12:35,00:48:54,2,Hendrik,Amsterdam,Building,4.8812090989847,52.3706759938456
410427,2022-09-16,16:23:41,17:12:35,00:48:54,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.8812090989847,52.3706759938456
410436,2022-09-16,17:51:19,18:57:06,01:05:47,5,Amstelveen,Amstelveen,Unknown,4.86678342194152,52.2873234980381
410474,2022-09-17,14:18:13,15:00:41,00:42:28,2,Dirk,Amsterdam,Building,4.88895960652144,52.3499831486783
410474,2022-09-17,14:18:13,15:00:41,00:42:28,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.88895960652144,52.3499831486783
410520,2022-09-18,09:57:23,13:05:38,03:08:15,5,Zebra,Amsterdam,Tree,4.94920635635228,52.3962832588759
410539,2022-09-18,13:15:42,13:50:58,00:35:16,2,Dirk,Amsterdam,Building,4.8684278898566,52.3461021010923
410777,2022-09-21,18:45:34,19:49:02,01:03:28,2,Zebra,Amsterdam,Building,4.95415043007569,52.3925086546576
411297,2022-09-28,15:22:01,21:12:01,05:50:00,5,Hendrik,Amsterdam,Tree,4.88930712386229,52.3765703108169
411531,2022-10-01,12:08:08,13:17:43,01:09:35,5,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.89019191098932,52.3329924628644
411670,2022-10-03,12:14:35,12:52:19,00:37:44,2,Osdorp,Amsterdam,Tree,4.77834535493822,52.3527373798082
411880,2022-10-05,16:51:52,17:33:04,00:41:12,2,Osdorp,Amsterdam,Building,4.80223255841092,52.3767653473449
411880,2022-10-05,16:51:52,17:33:04,00:41:12,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.80223255841092,52.3767653473449
412024,2022-10-07,14:53:46,15:43:18,00:49:32,2,Nico,Amsterdam,Building,4.89395244895807,52.3669099884178
412656,2022-10-15,15:41:29,16:46:33,01:05:04,5,Anton,Amsterdam,Tree,4.96588130118664,52.3236872423129
413329,2022-10-23,21:27:50,21:56:00,00:28:10,2,Duivendrecht,Amsterdam,Tree,4.9454153632149,52.3388198746894
413364,2022-10-24,10:34:22,11:52:55,01:18:33,5,Nico,Amsterdam,Unknown,4.90041613990915,52.363925855225
414031,2022-11-01,05:14:24,06:26:23,01:11:59,2,Aalsmeer,Aalsmeer,"Fence, Road signs, Scaffolding",4.76135114017849,52.2640369251239
414065,2022-11-01,13:17:59,17:15:49,03:57:50,5,Osdorp,Amsterdam,Tree,4.79152586501513,52.3593206068565
414089,2022-11-01,16:52:11,18:46:01,01:53:50,5,Dirk,Amsterdam,Tree,4.88165889723215,52.3621305867694
414195,2022-11-02,19:19:36,20:14:32,00:54:56,2,Osdorp,Amsterdam,Building,4.79154656528045,52.345749115704
414231,2022-11-03,10:15:47,10:43:22,00:27:35,2,Pieter,Amsterdam,Building,4.8581590965642,52.3629895900268
414403,2022-11-05,15:08:26,17:53:58,02:45:32,5,Pieter,Amsterdam,Tree,4.85891271087185,52.3428513730729
415051,2022-11-14,00:21:25,06:25:55,06:04:30,2,Hendrik,Amsterdam,Building,4.86513816887468,52.3612769502811
415149,2022-11-15,10:50:44,12:02:26,01:11:42,5,GBA,Amsterdam,Tree,4.73547039079714,52.410732028149
415280,2022-11-17,02:35:00,03:15:27,00:40:27,2,Weesp,Amsterdam,Tree,5.07141628519152,52.2868516398596
415305,2022-11-17,11:26:01,12:10:58,00:44:57,2,Victor,Amsterdam,Building,4.92831952992344,52.3687828027616
415891,2022-11-24,19:25:49,20:21:48,00:55:59,2,Anton,Amsterdam,Unknown,4.96721533775579,52.2958388544977
417645,2022-12-16,16:48:18,17:29:28,00:41:10,2,Hendrik,Amsterdam,Building,4.86946999653376,52.3699961028202
417645,2022-12-16,16:48:18,17:29:28,00:41:10,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.86946999653376,52.3699961028202
417979,2022-12-20,10:39:53,11:34:14,00:54:21,2,Nico,Amsterdam,Building,4.89971698744615,52.3754452231695
418134,2022-12-22,10:47:43,13:31:36,02:43:53,5,Pieter,Amsterdam,Tree,4.83224182342055,52.3575052324966
418294,2022-12-24,08:40:00,09:59:12,01:19:12,2,Pieter,Amsterdam,Building,4.84992126696047,52.3534254620605
418690,2022-12-30,13:26:17,14:52:02,01:25:45,2,IJsbrand,Amsterdam,Tree,4.88614538980238,52.4133435160479
418696,2022-12-30,14:40:03,15:17:42,00:37:39,2,Willem,Amsterdam,Building,4.92116572550943,52.3551025260014
418721,2022-12-30,19:19:11,19:34:16,00:15:05,2,Dirk,Amsterdam,Tree,4.88399957436177,52.3589768759873
418769,2022-12-31,10:29:57,13:20:44,02:50:47,2,Hendrik,Amsterdam,Building,4.85531008785032,52.3716320192641
418769,2022-12-31,10:29:57,13:20:44,02:50:47,2,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.85531008785032,52.3716320192641
418776,2022-12-31,12:01:22,14:35:05,02:33:43,5,Uithoorn,Uithoorn,Tree,4.81941805038601,52.2388132993032
418781,2022-12-31,12:41:43,13:20:54,00:39:11,2,Osdorp,Amsterdam,Building,4.81260884185406,52.3557398299097
418788,2022-12-31,13:20:34,14:02:41,00:42:07,2,Osdorp,Amsterdam,Building,4.79518640675197,52.3545304973567
419447,2023-01-04,08:36:47,09:01:35,00:24:48,2,Pieter,Amsterdam,Tree,4.85387966908418,52.3587012050826
419451,2023-01-04,09:57:35,12:12:04,02:14:29,5,Nico,Amsterdam,Building,4.90192902696862,52.3665474918513
419475,2023-01-04,14:42:40,15:20:24,00:37:44,2,Osdorp,Amsterdam,Building,4.78447604594827,52.348760190546
419480,2023-01-04,15:10:00,15:49:29,00:39:29,2,Teunis,Amsterdam,Unknown,4.8753812139118,52.3845369572854
419483,2023-01-04,15:58:31,16:45:16,00:46:45,2,Pieter,Amsterdam,Building,4.85197611675581,52.3570838044073
419555,2023-01-05,18:22:01,19:02:02,00:40:01,2,Pieter,Amsterdam,Building,4.8506129477261,52.3532758076081
419993,2023-01-11,21:55:02,22:05:24,00:10:22,2,Willem,Amsterdam,Tree,4.89659565775491,52.3429776347162
420036,2023-01-12,10:55:07,11:25:58,00:30:51,2,Anton,Amsterdam,Tree,5.00852466147599,52.3525830874131
420041,2023-01-12,12:05:19,12:53:54,00:48:35,5,Dirk,Amsterdam,Building,4.88611106440765,52.3656906805507
420054,2023-01-12,14:55:40,14:55:40,00:00:00,2,Uithoorn,Amstelveen,"Fence, Road signs, Scaffolding",4.83769953367831,52.251024504579
420078,2023-01-12,18:56:26,19:44:27,00:48:01,2,Pieter,Amsterdam,Building,4.86741669945031,52.3434732342349
420122,2023-01-13,10:42:17,11:48:16,01:05:59,2,Osdorp,Amsterdam,Building,4.79354231794604,52.3457591437655
420147,2023-01-13,15:04:31,15:37:56,00:33:25,2,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.90835079416751,52.3442660903305
420150,2023-01-13,15:03:14,15:35:05,00:31:51,2,Amstelveen,Amstelveen,Building,4.85231624892995,52.2996262527066
420272,2023-01-15,11:04:31,11:34:14,00:29:43,2,Teunis,Amsterdam,Unknown,4.88030423376128,52.389465410412
420367,2023-01-16,15:42:01,16:25:31,00:43:30,2,Amstelveen,Amsterdam,Building,4.8766940255339,52.3266345541632
421373,2023-01-31,11:56:45,12:52:07,00:55:22,2,Teunis,Amsterdam,Building,4.84126350135171,52.383063394011
421373,2023-01-31,11:56:45,12:52:07,00:55:22,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.84126350135171,52.383063394011
421374,2023-01-31,11:58:39,11:59:44,00:01:05,2,Hendrik,Amsterdam,Unknown,4.87830207607022,52.3680840580495
421393,2023-01-31,15:17:25,15:41:31,00:24:06,2,Victor,Amsterdam,Building,4.93446295396217,52.3638901829384
421453,2023-02-01,13:18:12,15:58:20,02:40:08,2,Teunis,Amsterdam,Building,4.83785684312611,52.3865438633182
422680,2023-02-18,12:56:09,13:36:32,00:40:23,2,Victor,Amsterdam,Building,4.93902599934718,52.3641771752565
423229,2023-02-25,12:26:19,13:23:17,00:56:58,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.89397107929615,52.3546687779419
423229,2023-02-25,12:26:19,13:23:17,00:56:58,2,Dirk,Amsterdam,Tree,4.89397107929615,52.3546687779419
423407,2023-02-28,07:39:18,09:24:03,01:44:45,5,Zebra,Amsterdam,Building,4.93738213984915,52.3988813133317
424005,2023-03-08,23:59:12,11:24:28,11:25:16,5,Willem,Amsterdam,Tree,4.90099742609065,52.3564324796932
424301,2023-03-13,08:08:06,08:08:56,00:00:50,5,Osdorp,Amsterdam,Unknown,4.79716186363863,52.3814857246195
424310,2023-03-13,09:25:56,13:45:04,04:19:08,5,Victor,Amsterdam,Building,4.93812037428088,52.3695214215101
424313,2023-03-13,09:35:01,10:06:40,00:31:39,5,IJsbrand,Amsterdam,Building,4.91533008680527,52.4069473123389
424313,2023-03-13,09:35:01,10:06:40,00:31:39,5,IJsbrand,Amsterdam,"Fence, Road signs, Scaffolding",4.91533008680527,52.4069473123389
424319,2023-03-13,10:12:35,11:59:56,01:47:21,5,Hendrik,Amsterdam,Building,4.86730707204218,52.3666162253332
424326,2023-03-13,10:48:07,12:27:32,01:39:25,5,IJsbrand,Amsterdam,Tree,4.89453364907563,52.4216562954576
424328,2023-03-13,10:50:19,11:35:50,00:45:31,2,Hendrik,Amsterdam,Building,4.85739142653782,52.374409571891
424329,2023-03-13,11:01:54,11:59:37,00:57:43,5,IJsbrand,Amsterdam,Building,4.8779493783313,52.4115919315802
424331,2023-03-13,11:11:13,11:27:54,00:16:41,2,Nico,Amsterdam,Building,4.90102084026756,52.3690333624327
424332,2023-03-13,11:15:46,12:23:56,01:08:10,2,Hendrik,Amsterdam,Building,4.86815343212915,52.3645527594625
424332,2023-03-13,11:15:46,12:23:56,01:08:10,2,Hendrik,Amsterdam,Tree,4.86815343212915,52.3645527594625
424333,2023-03-13,11:17:49,11:41:08,00:23:19,5,GBA,Amsterdam,Building,4.83540594947693,52.3910892407895
424335,2023-03-13,11:51:10,12:15:46,00:24:36,2,Amstelveen,Amstelveen,Tree,4.87368799773031,52.3036936093329
424338,2023-03-13,11:55:27,12:53:51,00:58:24,2,Amstelveen,Amsterdam,Tree,4.8642769506807,52.324728836767
424339,2023-03-13,11:58:42,12:53:34,00:54:52,2,Teunis,Amsterdam,Building,4.85641754441667,52.3797079670133
424339,2023-03-13,11:58:42,12:53:34,00:54:52,2,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.85641754441667,52.3797079670133
424340,2023-03-13,12:07:50,12:41:33,00:33:43,2,IJsbrand,Amsterdam,Building,4.91130709005061,52.4066076656217
424341,2023-03-13,12:11:49,12:32:55,00:21:06,2,Uithoorn,Amstelveen,Building,4.83032642673276,52.2609486393893
424342,2023-03-13,12:14:13,12:40:53,00:26:40,2,Willem,Amsterdam,Building,4.91780324729683,52.3524288725444
424345,2023-03-13,12:15:57,12:21:48,00:05:51,2,Anton,Amsterdam,Unknown,4.94400361657608,52.31266919013
424346,2023-03-13,12:25:42,12:49:21,00:23:39,2,Dirk,Amsterdam,Building,4.8890180088695,52.3500103577641
424348,2023-03-13,12:39:41,13:36:44,00:57:03,2,Osdorp,Amsterdam,Tree,4.82555686018382,52.3776781889478
424350,2023-03-13,12:46:53,13:42:26,00:55:33,5,Zebra,Amsterdam,"Fence, Road signs, Scaffolding",4.99979710837537,52.3552960919287
424352,2023-03-13,12:51:36,13:21:36,00:30:00,2,Willem,Amsterdam,Building,4.90657050860282,52.3528241945004
424353,2023-03-13,12:52:04,13:43:54,00:51:50,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.94209996439229,52.3767984941968
424355,2023-03-13,12:58:05,13:41:07,00:43:02,5,Pieter,Amsterdam,Tree,4.82283539114783,52.3445632763994
424357,2023-03-13,13:05:21,13:37:31,00:32:10,2,Hendrik,Amsterdam,Building,4.87217349945816,52.3749062022721
424361,2023-03-13,13:22:12,13:49:18,00:27:06,5,Victor,Amsterdam,Building,4.91401448228213,52.3553617630202
424364,2023-03-13,13:24:23,13:37:33,00:13:10,5,IJsbrand,Amsterdam,Building,4.89264212107755,52.4041045528503
424365,2023-03-13,13:28:03,14:13:30,00:45:27,5,IJsbrand,Amsterdam,Unknown,4.89056902028031,52.4173166987434
424370,2023-03-13,13:40:09,14:38:35,00:58:26,2,Osdorp,Amsterdam,Tree,4.81028150377204,52.383455772215
424373,2023-03-13,13:53:23,14:54:13,01:00:50,2,Nico,Amsterdam,Building,4.89732607039626,52.373862507895
424379,2023-03-13,14:18:18,17:58:28,03:40:10,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.88350125414372,52.3744246567096
424380,2023-03-13,14:20:40,17:04:28,02:43:48,5,Osdorp,Amsterdam,Tree,4.78683782033098,52.3575263252635
424381,2023-03-13,14:22:22,14:50:53,00:28:31,5,Zebra,Amsterdam,"Fence, Road signs, Scaffolding",4.93037262980609,52.4018204090482
424382,2023-03-13,14:24:03,15:13:15,00:49:12,2,Pieter,Amsterdam,Building,4.85057761636233,52.3537699747675
424383,2023-03-13,14:24:40,14:56:16,00:31:36,2,Diemen,Diemen,"Fence, Road signs, Scaffolding",4.97386154081599,52.3488271081671
424385,2023-03-13,14:28:43,14:58:13,00:29:30,2,Victor,Amsterdam,Building,4.93866533804601,52.3490225266223
424389,2023-03-13,14:51:01,14:59:36,00:08:35,2,Hendrik,Amsterdam,Building,4.89056598699066,52.3808717176221
424390,2023-03-13,14:52:55,15:20:49,00:27:54,2,Zebra,Amsterdam,Building,4.93625639361707,52.3983287873823
424391,2023-03-13,14:51:15,14:52:24,00:01:09,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.80488803125062,52.3590725211248
424392,2023-03-13,14:54:58,15:46:15,00:51:17,2,IJsbrand,Amsterdam,Building,4.90127652085806,52.4086880312814
424395,2023-03-13,15:04:46,17:44:13,02:39:27,2,Willem,Amsterdam,Building,4.91774282776869,52.3525904120917
424396,2023-03-13,15:11:26,15:25:42,00:14:16,2,Aalsmeer,Aalsmeer,"Fence, Road signs, Scaffolding",4.76117241497621,52.260081262952
424398,2023-03-13,15:18:58,16:39:27,01:20:29,2,Willem,Amsterdam,Building,4.92058061080842,52.3353631385024
424401,2023-03-13,15:23:43,15:50:38,00:26:55,2,Teunis,Amsterdam,Building,4.8828497437816,52.3903930213653
424402,2023-03-13,15:26:47,15:37:40,00:10:53,5,Amstelveen,Amstelveen,Unknown,4.84707843334773,52.2951354753863
424403,2023-03-13,15:27:38,16:00:59,00:33:21,5,Osdorp,Amsterdam,Unknown,4.82369344968766,52.3798533569048
424404,2023-03-13,15:28:33,15:55:23,00:26:50,2,Dirk,Amsterdam,Building,4.89365636337734,52.3539304713372
424407,2023-03-13,15:36:57,15:59:29,00:22:32,2,Amstelveen,Amstelveen,Building,4.85999903267517,52.3020335448956
424409,2023-03-13,15:47:08,17:04:44,01:17:36,5,Aalsmeer,Aalsmeer,Tree,4.79187686823826,52.277335010475
424411,2023-03-13,15:50:55,16:25:50,00:34:55,2,Osdorp,Amsterdam,Building,4.79026310291396,52.346245967049
424411,2023-03-13,15:50:55,16:25:50,00:34:55,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.79026310291396,52.346245967049
424412,2023-03-13,15:53:39,16:39:42,00:46:03,2,Teunis,Amsterdam,Building,4.84680236272749,52.391375468938
424413,2023-03-13,15:57:59,16:27:36,00:29:37,2,Dirk,Amsterdam,Building,4.88497041116526,52.3536153160602
424414,2023-03-13,16:11:45,17:57:59,01:46:14,5,Teunis,Amsterdam,Tree,4.86932238475195,52.3788663369665
424415,2023-03-13,16:23:00,18:36:18,02:13:18,5,Amstelveen,Amstelveen,Building,4.8576428475148,52.3201335160885
424416,2023-03-13,16:19:15,16:49:55,00:30:40,2,Zebra,Amsterdam,Unknown,4.97034957385069,52.3649117546495
424418,2023-03-13,16:30:00,17:56:53,01:26:53,5,Aalsmeer,Aalsmeer,Unknown,4.75080339461371,52.2733011437766
424419,2023-03-13,16:31:11,17:24:49,00:53:38,2,IJsbrand,Amsterdam,Building,4.89045783510474,52.4206776043109
424420,2023-03-13,16:38:23,16:38:23,00:00:00,2,Dirk,Amsterdam,Building,4.89312472996388,52.3515824520842
424422,2023-03-13,16:40:26,17:07:56,00:27:30,1,Amstelveen,Amstelveen,Building,4.8614323451037,52.3023275367168
424428,2023-03-13,17:18:25,18:01:25,00:43:00,2,Hendrik,Amsterdam,Building,4.87932660071855,52.3658055745498
424433,2023-03-13,17:48:28,18:34:54,00:46:26,2,Pieter,Amsterdam,Building,4.85109406122518,52.3547609694798
424440,2023-03-13,19:01:11,19:37:15,00:36:04,2,Teunis,Amsterdam,Building,4.85246657652943,52.382161813983
424445,2023-03-13,21:30:53,21:55:37,00:24:44,5,Nico,Amsterdam,Unknown,4.90654293726662,52.363501502556
424446,2023-03-13,21:46:09,21:50:19,00:04:10,5,Amstelveen,Amstelveen,Tree,4.86829428391461,52.3110760481293
424479,2023-03-14,10:00:08,10:27:13,00:27:05,2,Nico,Amsterdam,Unknown,4.92378169090664,52.3688550056249
424491,2023-03-14,11:55:51,11:59:03,00:03:12,5,Teunis,Amsterdam,Tree,4.86932238475195,52.3788663369665
424537,2023-03-14,19:06:06,19:24:46,00:18:40,2,Hendrik,Amsterdam,Building,4.86080333341436,52.3764650026804
424541,2023-03-14,21:27:27,22:23:33,00:56:06,1,Uithoorn,Uithoorn,Building,4.80603016000299,52.2482934457176
424613,2023-03-15,19:15:54,19:51:46,00:35:52,2,Teunis,Amsterdam,Building,4.8591331503949,52.3785966435364
425230,2023-03-23,22:05:35,22:57:24,00:51:49,2,Nico,Amsterdam,Building,4.90009133218932,52.3734514939738
425230,2023-03-23,22:05:35,22:57:24,00:51:49,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.90009133218932,52.3734514939738
425344,2023-03-25,12:27:35,16:26:03,03:58:28,2,Hendrik,Amsterdam,Building,4.87809501417263,52.3694942406675
425353,2023-03-25,14:31:52,16:13:58,01:42:06,5,Amstelveen,Amstelveen,Tree,4.84451911771439,52.2814352051891
425359,2023-03-25,16:05:17,16:56:01,00:50:44,2,Duivendrecht,Amsterdam,Building,4.92512520160114,52.3371335836138
425403,2023-03-26,11:53:27,12:47:41,00:54:14,1,Nico,Amsterdam,Building,4.89774765879545,52.3769110820394
425403,2023-03-26,11:53:27,12:47:41,00:54:14,1,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.89774765879545,52.3769110820394
425410,2023-03-26,12:32:12,13:18:46,00:46:34,2,Hendrik,Amsterdam,Building,4.88121832621652,52.3814522973325
425477,2023-03-27,09:11:57,10:16:46,01:04:49,2,Nico,Amsterdam,Unknown,4.91954108646383,52.3699797697867
425564,2023-03-28,13:07:57,15:58:22,02:50:25,2,IJsbrand,Amsterdam,Tree,4.89144202681515,52.4128624894136
425766,2023-03-30,17:45:51,18:31:30,00:45:39,2,Osdorp,Amsterdam,Tree,4.78214466791484,52.3550577438656
425919,2023-04-01,15:11:16,17:16:35,02:05:19,5,Osdorp,Amsterdam,Building,4.78552101521877,52.3452962069055
426159,2023-04-04,20:18:05,20:37:51,00:19:46,2,Willem,Amsterdam,Tree,4.91284815266269,52.3518698550448
426309,2023-04-06,17:37:36,18:07:55,00:30:19,2,Victor,Amsterdam,Building,4.928696538462,52.3692426357745
426539,2023-04-10,12:32:33,13:31:43,00:59:10,5,Willem,Amsterdam,Building,4.90210805379659,52.343458733002
426540,2023-04-10,12:55:07,13:47:24,00:52:17,2,Willem,Amsterdam,Building,4.90210805379659,52.343458733002
426540,2023-04-10,12:55:07,13:47:24,00:52:17,2,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.90210805379659,52.343458733002
426554,2023-04-10,18:15:25,18:28:27,00:13:02,5,Pieter,Amsterdam,Building,4.85666062735923,52.3532491426353
426556,2023-04-10,18:39:21,19:29:22,00:50:01,2,Pieter,Amsterdam,Building,4.85666062735923,52.3532491426353
426590,2023-04-11,10:06:25,10:27:23,00:20:58,2,Willem,Amsterdam,Building,4.89527859323699,52.3466211972762
426890,2023-04-15,01:42:42,02:46:49,01:04:07,2,Amstelveen,Amstelveen,Building,4.85138765351473,52.2903106139609
426890,2023-04-15,01:42:42,02:46:49,01:04:07,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.85138765351473,52.2903106139609
427213,2023-04-19,13:03:17,13:41:43,00:38:26,2,Pieter,Amsterdam,Building,4.80495568424918,52.3438475140438
427246,2023-04-19,18:32:32,19:09:13,00:36:41,2,Pieter,Amsterdam,Building,4.80637873906679,52.3427579931019
427319,2023-04-20,15:07:25,15:27:30,00:20:05,2,Uithoorn,Uithoorn,Tree,4.82904419082471,52.2347157070343
428515,2023-05-07,16:34:47,16:36:37,00:01:50,5,Teunis,Amsterdam,Unknown,4.84412696623764,52.3783220540699
428520,2023-05-07,16:36:15,17:54:17,01:18:02,2,Amstelveen,Amstelveen,Building,4.86949773960157,52.2895913691649
428624,2023-05-08,20:12:35,20:12:35,00:00:00,2,Willem,Amsterdam,Unknown,4.90743317538196,52.355847572683
429142,2023-05-15,21:15:21,21:52:55,00:37:34,2,Diemen,Diemen,Tree,4.96528741216876,52.3429728157702
429498,2023-05-20,19:59:38,20:39:39,00:40:01,2,Pieter,Amsterdam,Building,4.85594540529743,52.3467837262197
429559,2023-05-21,20:02:16,21:46:02,01:43:46,5,IJsbrand,Amsterdam,Tree,4.92004642810891,52.4000724862564
429563,2023-05-21,22:24:39,22:52:53,00:28:14,2,Hendrik,Amsterdam,Building,4.8863416279584,52.3777801323147
429643,2023-05-22,21:44:26,02:29:29,04:45:03,2,Nico,Amsterdam,Building,4.90794562238204,52.3722791930229
430194,2023-05-30,12:39:34,13:26:46,00:47:12,2,Teunis,Amsterdam,Tree,4.82653284615463,52.3841180331792
430208,2023-05-30,15:19:26,15:50:36,00:31:10,2,Anton,Amsterdam,Building,4.95651923353502,52.2938140807524
430208,2023-05-30,15:19:26,15:50:36,00:31:10,2,Anton,Amsterdam,"Fence, Road signs, Scaffolding",4.95651923353502,52.2938140807524
430476,2023-06-03,09:36:25,13:23:17,03:46:52,5,Hendrik,Amsterdam,Tree,4.88194108713372,52.3824709932504
430953,2023-06-08,16:51:06,17:28:07,00:37:01,2,Uithoorn,Uithoorn,Building,4.82752760944089,52.2424022447325
431110,2023-06-10,14:51:54,15:30:34,00:38:40,2,Dirk,Amsterdam,Tree,4.88602885826339,52.3586709138153
431121,2023-06-10,15:34:12,16:15:34,00:41:22,2,Hendrik,Amsterdam,Tree,4.84830832721956,52.3690029008565
431298,2023-06-12,16:30:33,17:15:57,00:45:24,2,Hendrik,Amsterdam,Building,4.85554707534179,52.3677863320773
431457,2023-06-14,13:38:23,14:22:55,00:44:32,2,Nico,Amsterdam,Unknown,4.89886022781491,52.3692311879746
431631,2023-06-16,17:32:10,17:57:41,00:25:31,2,Amstelveen,Amstelveen,Unknown,4.86024900446141,52.3019717439402
431642,2023-06-16,19:59:43,21:11:57,01:12:14,5,Amstelveen,Amstelveen,Tree,4.83371400219914,52.3041963721351
431819,2023-06-19,00:03:27,03:54:36,03:51:09,5,Pieter,Amsterdam,Tree,4.85581749688095,52.3611456013511
431865,2023-06-19,16:32:40,17:19:56,00:47:16,2,Aalsmeer,Aalsmeer,Tree,4.76206621178969,52.2538033835388
431886,2023-06-19,20:59:18,22:40:01,01:40:43,2,Hendrik,Amsterdam,Building,4.87047164740636,52.373505691059
